"X","Y","OBJECTID","EVENT_UNIQUE_ID","REPORT_DATE","OCC_DATE","REPORT_YEAR","REPORT_MONTH","REPORT_DAY","REPORT_DOY","REPORT_DOW","REPORT_HOUR","OCC_YEAR","OCC_MONTH","OCC_DAY","OCC_DOY","OCC_DOW","OCC_HOUR","DIVISION","LOCATION_TYPE","PREMISES_TYPE","UCR_CODE","UCR_EXT","OFFENCE","MCI_CATEGORY","HOOD_158","NEIGHBOURHOOD_158","HOOD_140","NEIGHBOURHOOD_140","LONG_WGS84","LAT_WGS84"
-8818238.39339911,5435745.92767182,395332,"GO-20241342794","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",13,2024,"June",20,172,"Thursday  ",13,"D42","Apartment (Rooming House, Condo)","Apartment",1420,100,"Assault With Weapon","Assault","146","Malvern East (146)","132","Malvern (132)",-79.2155832782575,43.8077942990235
-8839011.95256024,5422998.04259953,395333,"GO-20241345982","2024/06/20 05:00:00+00","2024/06/18 05:00:00+00",2024,"June",20,172,"Thursday  ",18,2024,"June",18,170,"Tuesday   ",12,"D32","Ttc Subway Train","Transit",1430,100,"Assault","Assault","105","Lawrence Park North (105)","105","Lawrence Park North (105)",-79.4021953350534,43.725094674516
-8820898.13797013,5433738.85997652,395334,"GO-20241347007","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",20,2024,"June",20,172,"Thursday  ",20,"D42","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1610,100,"Robbery With Weapon","Robbery","128","Agincourt South-Malvern West (128)","128","Agincourt South-Malvern West (128)",-79.2394761698549,43.7947813901441
-8826837.6036503,5425879.41227104,395335,"GO-20241344684","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",15,2024,"June",20,172,"Thursday  ",11,"D41","Single Home, House (Attach Garage, Cottage, Mobile)","House",1430,100,"Assault","Assault","119","Wexford/Maryvale (119)","119","Wexford/Maryvale (119)",-79.2928312979867,43.7437970458541
-8837966.9875946,5420348.39567133,395336,"GO-20241348014","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",23,2024,"June",20,172,"Thursday  ",22,"D53","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1610,140,"Robbery - Vehicle Jacking","Robbery","174","South Eglinton-Davisville (174)","104","Mount Pleasant West (104)",-79.3928082545869,43.7078912128797
-8844020.27656355,5424453.3571546,395337,"GO-20241348548","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",20,2024,"June",20,172,"Thursday  ",20,"D32","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",1430,100,"Assault","Assault","033","Clanton Park (33)","033","Clanton Park (33)",-79.4471858751687,43.7345415489852
-8840951.50511022,5433975.60995053,395338,"GO-20241344441","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",14,2024,"June",20,172,"Thursday  ",14,"D32","Bar / Restaurant","Commercial",1430,100,"Assault","Assault","036","Newtonbrook West (36)","036","Newtonbrook West (36)",-79.4196186323514,43.7963165161333
-8859227.82111,5426343.63579924,395339,"GO-20241341821","2024/06/20 05:00:00+00","2024/06/19 05:00:00+00",2024,"June",20,172,"Thursday  ",9,2024,"June",19,171,"Wednesday ",22,"D23","Schools During Un-Supervised Activity","Educational",2135,210,"Theft Of Motor Vehicle","Auto Theft","002","Mount Olive-Silverstone-Jamestown (2)","002","Mount Olive-Silverstone-Jamestown (2)",-79.5837975724606,43.7468096778158
-8843013.21900148,5413964.87683231,395340,"GO-20241345281","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",16,2024,"June",20,172,"Thursday  ",16,"D11","Convenience Stores","Commercial",1610,220,"Robbery - Other","Robbery","171","Junction-Wallace Emerson (171)","093","Dovercourt-Wallace Emerson-Junction (93)",-79.4381393233152,43.6664244182413
-8838002.89714726,5410582.37943994,395341,"GO-20241347924","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",22,2024,"June",20,172,"Thursday  ",22,"D52","Open Areas (Lakes, Parks, Rivers)","Outside",1420,100,"Assault With Weapon","Assault","164","Wellington Place (164)","077","Waterfront Communities-The Island (77)",-79.393130836383,43.6444403835441
-8819181.23408653,5423884.60528171,395342,"GO-20241344553","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",15,2024,"June",20,172,"Thursday  ",10,"D43","Single Home, House (Attach Garage, Cottage, Mobile)","House",2130,210,"Theft Over","Theft Over","139","Scarborough Village (139)","139","Scarborough Village (139)",-79.2240529595196,43.7308497911728
-8853735.13064015,5409807.66929983,395343,"GO-20241342833","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",11,2024,"June",20,172,"Thursday  ",11,"D22","Ttc Subway Station","Transit",1430,100,"Assault","Assault","159","Etobicoke City Centre (159)","014","Islington-City Centre West (14)",-79.534455893695,43.63940413929
-8818412.29603971,5435205.37722415,395344,"GO-20241345832","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",17,2024,"June",20,172,"Thursday  ",17,"D42","Single Home, House (Attach Garage, Cottage, Mobile)","House",1430,100,"Assault","Assault","146","Malvern East (146)","132","Malvern (132)",-79.2171454721827,43.8042898964173
-8844113.90093073,5410469.16060862,395345,"GO-20241343040","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",12,2024,"June",20,172,"Thursday  ",12,"D11","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","086","Roncesvalles (86)","086","Roncesvalles (86)",-79.4480269173231,43.6437043960395
-8835639.77515933,5411508.53451291,395346,"GO-20241342575","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",11,2024,"June",20,172,"Thursday  ",11,"D51","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1460,100,"Assault Peace Officer","Assault","073","Moss Park (73)","073","Moss Park (73)",-79.3719025504383,43.6504605895642
-8835798.95123317,5413041.10491976,395347,"GO-20241341312","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",8,2024,"June",20,172,"Thursday  ",8,"D51","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","073","Moss Park (73)","073","Moss Park (73)",-79.3733324528053,43.660421299525
-8826136.74337204,5417844.54453854,395348,"GO-20241341975","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",9,2024,"June",20,172,"Thursday  ",9,"D41","Apartment (Rooming House, Condo)","Apartment",2120,200,"B&E","Break and Enter","121","Oakridge (121)","121","Oakridge (121)",-79.286535362731,43.6916298259123
-8837614.01697771,5419097.01936615,395349,"GO-20241335392","2024/06/20 05:00:00+00","2024/06/18 05:00:00+00",2024,"June",20,172,"Thursday  ",9,2024,"June",18,170,"Tuesday   ",23,"D53","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",2132,200,"Theft From Motor Vehicle Over","Theft Over","174","South Eglinton-Davisville (174)","104","Mount Pleasant West (104)",-79.3896374657097,43.6997646381437
-8844113.90093073,5410469.16060862,395350,"GO-20241343500","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",13,2024,"June",20,172,"Thursday  ",13,"D11","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","086","Roncesvalles (86)","086","Roncesvalles (86)",-79.4480269173231,43.6437043960395
-8845943.4063717,5423932.94159906,395351,"GO-20241341156","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",8,2024,"June",20,172,"Thursday  ",4,"D32","Bar / Restaurant","Commercial",2120,200,"B&E","Break and Enter","155","Downsview (155)","026","Downsview-Roding-CFB (26)",-79.4644616437722,43.7311635501328
-8859594.34275983,5427392.73708173,395352,"GO-20241343495","2024/06/20 05:00:00+00","2024/06/19 05:00:00+00",2024,"June",20,172,"Thursday  ",13,2024,"June",19,171,"Wednesday ",19,"D23","Construction Site (Warehouse, Trailer, Shed)","Commercial",2130,210,"Theft Over","Theft Over","002","Mount Olive-Silverstone-Jamestown (2)","002","Mount Olive-Silverstone-Jamestown (2)",-79.5870900924201,43.7536173825502
-8846865.82950603,5415243.37592961,395353,"GO-20241342993","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",13,2024,"June",20,172,"Thursday  ",13,"D12","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",1420,100,"Assault With Weapon","Assault","090","Junction Area (90)","090","Junction Area (90)",-79.472747912246,43.6747317354143
-8839108.85584302,5410648.25128371,395354,"GO-20241342931","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",11,2024,"June",20,172,"Thursday  ",11,"D14","Apartment (Rooming House, Condo)","Apartment",2120,200,"B&E","Break and Enter","162","West Queen West (162)","082","Niagara (82)",-79.40306583231,43.6448685849943
-8829057.43062558,5416928.82284353,395355,"GO-20241343439","2024/06/20 05:00:00+00","2024/06/18 05:00:00+00",2024,"June",20,172,"Thursday  ",12,2024,"June",18,170,"Tuesday   ",17,"D55","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",2130,215,"Theft Over - Bicycle","Theft Over","062","East End-Danforth (62)","062","East End-Danforth (62)",-79.3127723432651,43.6856815236735
-8844300.7677279,5424379.54492206,395356,"GO-20241348084","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",23,2024,"June",20,172,"Thursday  ",14,"D32","Apartment (Rooming House, Condo)","Apartment",2135,210,"Theft Of Motor Vehicle","Auto Theft","033","Clanton Park (33)","033","Clanton Park (33)",-79.4497055698513,43.7340624475065
-8848618.32156292,5412845.78799529,395357,"GO-20241343264","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",12,2024,"June",20,172,"Thursday  ",12,"D11","Single Home, House (Attach Garage, Cottage, Mobile)","House",2120,200,"B&E","Break and Enter","089","Runnymede-Bloor West Village (89)","089","Runnymede-Bloor West Village (89)",-79.4884908160916,43.6591519587824
-8836439.62729666,5410809.56352826,395358,"GO-20241342591","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",11,2024,"June",20,172,"Thursday  ",8,"D52","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",2130,215,"Theft Over - Bicycle","Theft Over","166","St Lawrence-East Bayfront-The Islands ","077","Waterfront Communities-The Island (77)",-79.3790877444954,43.6459171850208
-8852311.96972705,5406861.25832797,395359,"GO-20241342466","2024/06/20 05:00:00+00","2024/06/14 05:00:00+00",2024,"June",20,172,"Thursday  ",11,2024,"June",14,166,"Friday    ",0,"D22","Apartment (Rooming House, Condo)","Apartment",2130,210,"Theft Over","Theft Over","159","Etobicoke City Centre (159)","014","Islington-City Centre West (14)",-79.5216714220461,43.6202462193795
-8842893.27202751,5412240.24008301,395360,"GO-20241342148","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",10,2024,"June",20,172,"Thursday  ",10,"D11","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",1420,100,"Assault With Weapon","Assault","083","Dufferin Grove (83)","083","Dufferin Grove (83)",-79.4370618209781,43.6552164056345
-8839418.33538201,5412772.95217971,395361,"GO-20241343250","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",12,2024,"June",20,172,"Thursday  ",12,"D14","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","079","University (79)","079","University (79)",-79.4058459342753,43.6586786006403
-8837049.10184271,5413733.42745007,395362,"GO-20241337475","2024/06/20 05:00:00+00","2024/06/19 05:00:00+00",2024,"June",20,172,"Thursday  ",15,2024,"June",19,171,"Wednesday ",3,"D52","Bar / Restaurant","Commercial",2120,200,"B&E","Break and Enter","169","Bay-Cloverhill (169)","076","Bay Street Corridor (76)",-79.3845627472281,43.6649204040241
-8847413.31067294,5411563.82193804,395363,"GO-20241342107","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",10,2024,"June",20,172,"Thursday  ",10,"D11","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","089","Runnymede-Bloor West Village (89)","089","Runnymede-Bloor West Village (89)",-79.4776660193722,43.65081995131
-8841882.38006558,5409988.37122477,395364,"GO-20241344250","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",15,2024,"June",20,172,"Thursday  ",14,"D14","Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)","Other",1430,100,"Assault","Assault","085","South Parkdale (85)","085","South Parkdale (85)",-79.4279808240051,43.6405788858685
-8834168.44485541,5413350.05926252,395365,"GO-20241342364","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",10,2024,"June",20,172,"Thursday  ",10,"D51","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","072","Regent Park (72)","072","Regent Park (72)",-79.3586853645459,43.6624291015328
-8841882.38006558,5409988.37122477,395366,"GO-20241344250","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",15,2024,"June",20,172,"Thursday  ",14,"D14","Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)","Other",1430,100,"Assault","Assault","085","South Parkdale (85)","085","South Parkdale (85)",-79.4279808240051,43.6405788858685
-8839119.44266055,5412570.0151444,395367,"GO-20241344751","2024/06/20 05:00:00+00","2024/06/19 05:00:00+00",2024,"June",20,172,"Thursday  ",15,2024,"June",19,171,"Wednesday ",11,"D14","Ttc Street Car","Transit",1430,100,"Assault","Assault","078","Kensington-Chinatown (78)","078","Kensington-Chinatown (78)",-79.4031609347307,43.6573596990392
-8844478.95082557,5422776.59376627,395368,"GO-20241340983","2024/06/20 05:00:00+00","2024/06/19 05:00:00+00",2024,"June",20,172,"Thursday  ",7,2024,"June",19,171,"Wednesday ",15,"D32","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",2130,210,"Theft Over","Theft Over","031","Yorkdale-Glen Park (31)","031","Yorkdale-Glen Park (31)",-79.4513062163045,43.7236570551509
-8843476.65306228,5414358.38166969,395369,"GO-20241348216","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",23,2024,"June",20,172,"Thursday  ",11,"D11","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",2130,215,"Theft Over - Bicycle","Theft Over","171","Junction-Wallace Emerson (171)","093","Dovercourt-Wallace Emerson-Junction (93)",-79.442302422009,43.6689814214509
-8832505.45322384,5430824.64629674,395370,"GO-20241347063","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",21,2024,"June",20,172,"Thursday  ",21,"D33","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",2130,210,"Theft Over","Theft Over","047","Don Valley Village (47)","047","Don Valley Village (47)",-79.343746456519,43.7758819156433
-8836536.30849705,5412064.28433364,395371,"GO-20241325677","2024/06/20 05:00:00+00","2024/06/18 05:00:00+00",2024,"June",20,172,"Thursday  ",17,2024,"June",18,170,"Tuesday   ",6,"D52","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",2120,200,"B&E","Break and Enter","170","Yonge-Bay Corridor (170)","076","Bay Street Corridor (76)",-79.3799562462733,43.6540727931765
-8820898.13797013,5433738.85997652,395372,"GO-20241347007","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",20,2024,"June",20,172,"Thursday  ",20,"D42","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1610,140,"Robbery - Vehicle Jacking","Robbery","128","Agincourt South-Malvern West (128)","128","Agincourt South-Malvern West (128)",-79.2394761698549,43.7947813901441
-8844392.41116474,5415470.13334772,395373,"GO-20241346304","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",18,2024,"June",20,172,"Thursday  ",18,"D13","Bank And Other Financial Institutions (Money Mart, Tsx)","Commercial",1610,110,"Robbery - Financial Institute","Robbery","092","Corso Italia-Davenport (92)","092","Corso Italia-Davenport (92)",-79.4505288172627,43.6762050187581
-8843545.03228401,5429870.12178732,395374,"GO-20241344862","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",15,2024,"June",20,172,"Thursday  ",15,"D32","Retirement Home","Other",1430,100,"Assault","Assault","035","Westminster-Branson (35)","035","Westminster-Branson (35)",-79.4429166827344,43.7696902636257
-8842730.16715488,5414550.75400793,395375,"GO-20241344313","2024/06/20 05:00:00+00","2024/06/17 05:00:00+00",2024,"June",20,172,"Thursday  ",14,2024,"June",17,169,"Monday    ",21,"D13","Private Property Structure (Pool, Shed, Detached Garage)","Other",2120,200,"B&E","Break and Enter","171","Junction-Wallace Emerson (171)","093","Dovercourt-Wallace Emerson-Junction (93)",-79.4355966251092,43.6702314208782
-8852029.21499217,5403398.38567597,395377,"GO-20241345194","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",16,2024,"June",20,172,"Thursday  ",16,"D22","Nursing Home","Other",1430,100,"Assault","Assault","018","New Toronto (18)","018","New Toronto (18)",-79.519131393336,43.5977223971174
-8840005.15496453,5420725.64278071,395378,"GO-20241348174","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",23,2024,"June",20,172,"Thursday  ",23,"D53","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","100","Yonge-Eglinton (100)","100","Yonge-Eglinton (100)",-79.4111174243955,43.7103408810936
-8851928.72176713,5419694.88139017,395379,"GO-20241339450","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",0,2024,"June",20,172,"Thursday  ",0,"D12","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1610,180,"Robbery - Swarming","Robbery","113","Weston (113)","113","Weston (113)",-79.5182286467671,43.7036473565222
-8840005.15496453,5420725.64278071,395380,"GO-20241348174","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",23,2024,"June",20,172,"Thursday  ",23,"D53","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","100","Yonge-Eglinton (100)","100","Yonge-Eglinton (100)",-79.4111174243955,43.7103408810936
-8840005.15496453,5420725.64278071,395381,"GO-20241348174","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",23,2024,"June",20,172,"Thursday  ",23,"D53","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","100","Yonge-Eglinton (100)","100","Yonge-Eglinton (100)",-79.4111174243955,43.7103408810936
-8839469.25258314,5410814.11741718,395382,"GO-20241341960","2024/06/20 05:00:00+00","2024/06/19 05:00:00+00",2024,"June",20,172,"Thursday  ",9,2024,"June",19,171,"Wednesday ",11,"D14","Apartment (Rooming House, Condo)","Apartment",2120,200,"B&E","Break and Enter","162","West Queen West (162)","082","Niagara (82)",-79.4063033312308,43.6459467871517
-8827285.43606183,5414627.56632387,395383,"GO-20241348319","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",23,2024,"June",20,172,"Thursday  ",11,"D55","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1420,100,"Assault With Weapon","Assault","063","The Beaches (63)","063","The Beaches (63)",-79.2968542452291,43.6707305256062
-8820173.30069806,5431388.12581399,395384,"GO-20241345676","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",17,2024,"June",20,172,"Thursday  ",8,"D43","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","142","Woburn North (142)","137","Woburn (137)",-79.2329648460509,43.7795367012386
-8837752.61909458,5421822.73102896,395385,"GO-20241341240","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",8,2024,"June",20,172,"Thursday  ",0,"D53","Single Home, House (Attach Garage, Cottage, Mobile)","House",2135,210,"Theft Of Motor Vehicle","Auto Theft","099","Mount Pleasant East (99)","099","Mount Pleasant East (99)",-79.3908825495271,43.7174642951438
-8842918.6973992,5412092.84212556,395386,"GO-20241342544","2024/06/20 05:00:00+00","2024/06/19 05:00:00+00",2024,"June",20,172,"Thursday  ",10,2024,"June",19,171,"Wednesday ",21,"D11","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",2130,210,"Theft Over","Theft Over","083","Dufferin Grove (83)","083","Dufferin Grove (83)",-79.437290220902,43.6542584044333
-8850974.9888015,5430715.96739799,395387,"GO-20241340458","2024/06/20 05:00:00+00","2024/03/01 05:00:00+00",2024,"June",20,172,"Thursday  ",5,2024,"March",1,61,"Friday    ",1,"D31","Schools During Un-Supervised Activity","Educational",1430,100,"Assault","Assault","027","York University Heights (27)","027","York University Heights (27)",-79.509661117744,43.7751769884433
-8832237.6037235,5420357.75340513,395388,"GO-20241341370","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",8,2024,"June",20,172,"Thursday  ",8,"D53","Apartment (Rooming House, Condo)","Apartment",2120,200,"B&E","Break and Enter","055","Thorncliffe Park (55)","055","Thorncliffe Park (55)",-79.3413403236696,43.7079519789942
-8827905.74789427,5434113.50112275,395389,"GO-20241348408","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",13,2024,"June",20,172,"Thursday  ",13,"D42","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",1420,100,"Assault With Weapon","Assault","148","East L'Amoreaux (148)","117","L'Amoreaux (117)",-79.3024266012134,43.7972106067543
-8832505.45322384,5430824.64629674,395390,"GO-20241347740","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",22,2024,"June",20,172,"Thursday  ",22,"D33","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","047","Don Valley Village (47)","047","Don Valley Village (47)",-79.343746456519,43.7758819156433
-8851659.93005862,5405605.58336524,395391,"GO-20241347225","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",20,2024,"June",20,172,"Thursday  ",19,"D22","Jails / Detention Centres","Other",1430,100,"Assault","Assault","160","Mimico-Queensway (160)","017","Mimico (includes Humber Bay Shores) (17)",-79.5158140495646,43.6120798127361
-8836275.43149302,5412139.30598058,395392,"GO-20241346434","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",18,2024,"June",20,172,"Thursday  ",18,"D51","Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)","Other",1430,100,"Assault","Assault","168","Downtown Yonge East (168)","075","Church-Yonge Corridor (75)",-79.3776127479981,43.6545603936641
-8847905.40738755,5416147.21302506,395393,"GO-20241346603","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",19,2024,"June",20,172,"Thursday  ",19,"D12","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","111","Rockcliffe-Smythe (111)","111","Rockcliffe-Smythe (111)",-79.4820865989168,43.6806039127456
-8838446.8281446,5411576.56670407,395394,"GO-20241347259","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",20,2024,"June",20,172,"Thursday  ",20,"D52","Ttc Bus","Transit",1430,100,"Assault","Assault","078","Kensington-Chinatown (78)","078","Kensington-Chinatown (78)",-79.3971187355528,43.6509027902028
-8814546.21854844,5429551.80273619,395395,"GO-20241346792","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",19,2024,"June",20,172,"Thursday  ",19,"D43","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",1420,100,"Assault With Weapon","Assault","136","West Hill (136)","136","West Hill (136)",-79.1824159074962,43.7676253019902
-8849726.28768305,5422813.16075431,395396,"GO-20241347154","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",20,2024,"June",20,172,"Thursday  ",20,"D31","Apartment (Rooming House, Condo)","Apartment",1420,100,"Assault With Weapon","Assault","154","Oakdale-Beverley Heights (154)","026","Downsview-Roding-CFB (26)",-79.4984438453746,43.7238944464395
-8819877.70626179,5433863.45536065,395397,"GO-20241346171","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",18,2024,"June",20,172,"Thursday  ",18,"D42","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1610,100,"Robbery With Weapon","Robbery","146","Malvern East (146)","132","Malvern (132)",-79.2303094760575,43.7955892917787
-8817487.13689493,5428893.25097883,395398,"GO-20241346694","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",19,2024,"June",20,172,"Thursday  ",19,"D43","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","141","Golfdale-Cedarbrae-Woburn (141)","137","Woburn (137)",-79.2088346263305,43.763352995965
-8818412.29603971,5435205.37722415,395399,"GO-20241345832","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",17,2024,"June",20,172,"Thursday  ",17,"D42","Single Home, House (Attach Garage, Cottage, Mobile)","House",1430,100,"Assault","Assault","146","Malvern East (146)","132","Malvern (132)",-79.2171454721827,43.8042898964173
-8857250.51533395,5428885.99412565,395400,"GO-20241347673","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",21,2024,"June",20,172,"Thursday  ",21,"D31","Single Home, House (Attach Garage, Cottage, Mobile)","House",1430,100,"Assault","Assault","021","Humber Summit (21)","021","Humber Summit (21)",-79.5660351323308,43.7633059158735
-8836439.62729666,5410809.56352826,395401,"GO-20241345490","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",17,2024,"June",20,172,"Thursday  ",17,"D52","Go Station","Transit",1430,100,"Assault","Assault","166","St Lawrence-East Bayfront-The Islands ","077","Waterfront Communities-The Island (77)",-79.3790877444954,43.6459171850208
-8847453.97523765,5414550.26553102,395402,"GO-20241346137","2024/06/20 05:00:00+00","2024/06/20 05:00:00+00",2024,"June",20,172,"Thursday  ",18,2024,"June",20,172,"Thursday  ",18,"D11","Gas Station (Self, Full, Attached Convenience)","Commercial",1430,100,"Assault","Assault","090","Junction Area (90)","090","Junction Area (90)",-79.4780313154546,43.6702282471982
-8851841.96291823,5417191.05675371,395403,"GO-20241340566","2024/06/20 05:00:00+00","2024/06/19 05:00:00+00",2024,"June",20,172,"Thursday  ",6,2024,"June",19,171,"Wednesday ",21,"D23","Single Home, House (Attach Garage, Cottage, Mobile)","House",2135,210,"Theft Of Motor Vehicle","Auto Theft","008","Humber Heights-Westmount (8)","008","Humber Heights-Westmount (8)",-79.5174492792832,43.6873849909846
